,Unnamed: 0,tweet,sentiment,lang,tweet_without_stopwords
659,633779,the democrats are up to something don t let them steal the election2020 trump trump we are up big but they are trying to steal the election we will never let them do it votes cannot be cast after the polls are closed,-1,en,"['democrats', 'something', 'let', 'steal', 'election2020', 'trump', 'trump', 'big', 'trying', 'steal', 'election', 'never', 'let', 'votes', 'cast', 'polls', 'closed']"
662,610278,buchanan k don t allow donald trump to steal this election unite blue to save america the great country of the people by the people for the people,1,en,"['buchanan', 'k', 'allow', 'donald', 'trump', 'steal', 'election', 'unite', 'blue', 'save', 'america', 'great', 'country', 'people', 'people', 'people']"
664,869233,did anybody already tell him you re fired trump trumptantrum election2020results election2020,0,en,"['anybody', 'already', 'tell', 'fired', 'trump', 'trumptantrum', 'election2020results', 'election2020']"
666,257088,khalifahaftar s p4rma stopover in reykjavik iceland series of flights originating from emirates trajectory washington for talks w trump admin 3 36 pmutc 26oct20 mena libya libyaoil oilandgas laaf haftar,0,en,"['khalifahaftar', 'p4rma', 'stopover', 'reykjavik', 'iceland', 'series', 'flights', 'originating', 'emirates', 'trajectory', 'washington', 'talks', 'w', 'trump', 'admin', '3', '36', 'pmutc', '26oct20', 'mena', 'libya', 'libyaoil', 'oilandgas', 'laaf', 'haftar']"
667,709028,if this is what they re prepared to do to destroy trump imagine how far they would ve gone to destroy berniesanders america dore,-1,en,"['prepared', 'destroy', 'trump', 'imagine', 'far', 'would', 'gone', 'destroy', 'berniesanders', 'america', 'dore']"
670,227532,i blametrump this is unbelievable i ve been in quarantine since march 1 trump has done an incredibly poor job trumpvirus trumplies trumpknewanddidnothing trumpdeathtoll224k penceknew bidenharris2020 votebluetosaveamerica,-1,en,"['blametrump', 'unbelievable', 'quarantine', 'since', 'march', '1', 'trump', 'done', 'incredibly', 'poor', 'job', 'trumpvirus', 'trumplies', 'trumpknewanddidnothing', 'trumpdeathtoll224k', 'penceknew', 'bidenharris2020', 'votebluetosaveamerica']"
671,135285,everyone s taxes will be affected wake up people vote trump maga,0,en,"['everyone', 'taxes', 'affected', 'wake', 'people', 'vote', 'trump', 'maga']"
672,9133,this played right into trump s hands it s exactly what he wanted it s a childish comparison of ratings rather than a civil debate on the issues if he wants to play that game americans should boycotttrumptownhall watch the bidentownhall,1,en,"['played', 'right', 'trump', 'hands', 'exactly', 'wanted', 'childish', 'comparison', 'ratings', 'rather', 'civil', 'debate', 'issues', 'wants', 'play', 'game', 'americans', 'boycotttrumptownhall', 'watch', 'bidentownhall']"
674,390785,watching documentary on biden and trump two completely different characters decent joe and bully conman philanderer trump uselection2020 votebidenharris,1,en,"['watching', 'documentary', 'biden', 'trump', 'two', 'completely', 'different', 'characters', 'decent', 'joe', 'bully', 'conman', 'philanderer', 'trump', 'uselection2020', 'votebidenharris']"
676,665309,georgia will be called for tonight early tomorrow am take it to the bank ga trump stopthesteal election2020,1,en,"['georgia', 'called', 'tonight', 'early', 'tomorrow', 'take', 'bank', 'ga', 'trump', 'stopthesteal', 'election2020']"
682,907297,we ll let the courts now decide b c you and i both know there are too many anomalies to allow this to go forward if we do then every election will be like this time to run elections as stated in the constitution without courts changing the rules but enforcing the law trump,1,en,"['let', 'courts', 'decide', 'b', 'c', 'know', 'many', 'anomalies', 'allow', 'go', 'forward', 'every', 'election', 'like', 'time', 'run', 'elections', 'stated', 'constitution', 'without', 'courts', 'changing', 'rules', 'enforcing', 'law', 'trump']"
683,354027,how do you feel about those infected with coronavirus doing anything on the national level to help those people hopefully something that doesn t involve magic trump death voteblueallthewaythrough,1,en,"['feel', 'infected', 'coronavirus', 'anything', 'national', 'level', 'help', 'people', 'hopefully', 'something', 'involve', 'magic', 'trump', 'death', 'voteblueallthewaythrough']"
684,962170,because it takes two the odds are less than zero so your best option is to stay united with trump unless of course you might take offense at him ranking your wife with a low score,1,en,"['takes', 'two', 'odds', 'less', 'zero', 'best', 'option', 'stay', 'united', 'trump', 'unless', 'course', 'might', 'take', 'offense', 'ranking', 'wife', 'low', 'score']"
685,669353,how the hell is joe biden the projected winner in michigan and winsconsin didn t trump win majority of the counties in there elections2020 trump,1,en,"['hell', 'joe', 'biden', 'projected', 'winner', 'michigan', 'winsconsin', 'trump', 'win', 'majority', 'counties', 'elections2020', 'trump']"
687,554565,trump 223 biden 223 desi bois who gonna win usaelections2020 trump2020 trumpvsbidenfight uselection2020,1,en,"['trump', '223', 'biden', '223', 'desi', 'bois', 'gon', 'na', 'win', 'usaelections2020', 'trump2020', 'trumpvsbidenfight', 'uselection2020']"
688,932183,especially w joe biden winning the 2020 election i started to wonder what a trump concession speech might sound like so i watched concession speeches from the past 32 years portions are def relevant so i compiled them enjoy tms themadspektre,1,en,"['especially', 'w', 'joe', 'biden', 'winning', '2020', 'election', 'started', 'wonder', 'trump', 'concession', 'speech', 'might', 'sound', 'like', 'watched', 'concession', 'speeches', 'past', '32', 'years', 'portions', 'def', 'relevant', 'compiled', 'enjoy', 'tms', 'themadspektre']"
693,809982,congratulations donaldtrump more people have voted against you like no other president in history winning,1,en,"['congratulations', 'donaldtrump', 'people', 'voted', 'like', 'president', 'history', 'winning']"
694,848962,lockhimup youarefiredtrump youarefired trumptantrum trumpmeltdown trump,0,en,"['lockhimup', 'youarefiredtrump', 'youarefired', 'trumptantrum', 'trumpmeltdown', 'trump']"
695,240526,11th hour proposal promises crying amp wailing for mercy what a bunch of bullshit donaldtrump can t even pass a bill to help businesses now he is promising almost whatever mr trump go pass a turd am sure you can do that,1,en,"['11th', 'hour', 'proposal', 'promises', 'crying', 'amp', 'wailing', 'mercy', 'bunch', 'bullshit', 'donaldtrump', 'even', 'pass', 'bill', 'help', 'businesses', 'promising', 'almost', 'whatever', 'mr', 'trump', 'go', 'pass', 'turd', 'sure']"
696,567969,waiting for update from trump to call it a night dems trying hard to steal the election they dems will regroup with the results so far and decide the next action dems now do not have the presidency nor the house nor the senate it is a terrible situation for them,-1,en,"['waiting', 'update', 'trump', 'call', 'night', 'dems', 'trying', 'hard', 'steal', 'election', 'dems', 'regroup', 'results', 'far', 'decide', 'next', 'action', 'dems', 'presidency', 'house', 'senate', 'terrible', 'situation']"
698,129629,in 20 century governance statebrutality is automatically denied their word against the peoples in 21 century it is live streamed globally and denial is senseless lekkimassacre politicalscience101 sanwooluisamurderer pmb bolatinubu donaldtrump,1,en,"['20', 'century', 'governance', 'statebrutality', 'automatically', 'denied', 'word', 'peoples', '21', 'century', 'live', 'streamed', 'globally', 'denial', 'senseless', 'lekkimassacre', 'politicalscience101', 'sanwooluisamurderer', 'pmb', 'bolatinubu', 'donaldtrump']"
699,417508,trump should win on work ethic alone,1,en,"['trump', 'win', 'work', 'ethic', 'alone']"
700,851193,trump election2020results 2020election keepthefaith,0,en,"['trump', 'election2020results', '2020election', 'keepthefaith']"
702,132103,member of debate commission rebukes trump and says president s attacks are just wrong debatecommission debates2020 debate vote voteearly voteearlyday election2020,-1,en,"['member', 'debate', 'commission', 'rebukes', 'trump', 'says', 'president', 'attacks', 'wrong', 'debatecommission', 'debates2020', 'debate', 'vote', 'voteearly', 'voteearlyday', 'election2020']"
705,833541,i am from london for a strong county like america a strong president like donaldtrump is absolutely necessary also i like him because of his is fixing lot of problems which are pending for decades in da middle east americadecides2020 uselection2020,1,en,"['london', 'strong', 'county', 'like', 'america', 'strong', 'president', 'like', 'donaldtrump', 'absolutely', 'necessary', 'also', 'like', 'fixing', 'lot', 'problems', 'pending', 'decades', 'da', 'middle', 'east', 'americadecides2020', 'uselection2020']"
706,271310,when biden appears to confuse trump with george w bush,0,en,"['biden', 'appears', 'confuse', 'trump', 'george', 'w', 'bush']"
707,808474,this looks like vote suppression to me trump hates democracy,0,en,"['looks', 'like', 'vote', 'suppression', 'trump', 'hates', 'democracy']"
709,904474,i hope that all the people threatening to move overseas because trump lost actually do please do us all a favor presidentialelection2020 election2020 joebiden kamalaharris,0,en,"['hope', 'people', 'threatening', 'move', 'overseas', 'trump', 'lost', 'actually', 'please', 'us', 'favor', 'presidentialelection2020', 'election2020', 'joebiden', 'kamalaharris']"
711,342231,media im proud to be a hispanic american i studied and worked hard to come here legally how it should be im now a lawyer and im here to do my bit for our country i respect your values that are actually exactly the same as ours and now im proudly voting trump help me tell the truth,1,en,"['media', 'im', 'proud', 'hispanic', 'american', 'studied', 'worked', 'hard', 'come', 'legally', 'im', 'lawyer', 'im', 'bit', 'country', 'respect', 'values', 'actually', 'exactly', 'im', 'proudly', 'voting', 'trump', 'help', 'tell', 'truth']"
714,777689,i m curious to learn if any trump supporters are actually embarrassed by his comments and accusations at the moment i mean their is clearly no evidence but his outbursts are quite deluded surely you can t think this is normal,1,en,"['curious', 'learn', 'trump', 'supporters', 'actually', 'embarrassed', 'comments', 'accusations', 'moment', 'mean', 'clearly', 'evidence', 'outbursts', 'quite', 'deluded', 'surely', 'think', 'normal']"
715,418130,i know i ll lose liberal followers but tuesday might be the most important day in american history vote trump for law and order let s get this country back to normal trump trump2020tosaveamerica,1,en,"['know', 'lose', 'liberal', 'followers', 'tuesday', 'might', 'important', 'day', 'american', 'history', 'vote', 'trump', 'law', 'order', 'let', 'get', 'country', 'back', 'normal', 'trump', 'trump2020tosaveamerica']"
716,8405,new from reality the reason russia is pushing this story is because trump is putinspuppy want putin in charge vote for his bitch want an american in charge vote for biden,1,en,"['new', 'reality', 'reason', 'russia', 'pushing', 'story', 'trump', 'putinspuppy', 'want', 'putin', 'charge', 'vote', 'bitch', 'want', 'american', 'charge', 'vote', 'biden']"
718,512048,did appoint the current head because trump knew or thought trump2020 would be able to control the out come of this current election slow down services cut funding file lawsuits sounds like voterintimidation trumpisanationaldisgrace,1,en,"['appoint', 'current', 'head', 'trump', 'knew', 'thought', 'trump2020', 'would', 'able', 'control', 'come', 'current', 'election', 'slow', 'services', 'cut', 'funding', 'file', 'lawsuits', 'sounds', 'like', 'voterintimidation', 'trumpisanationaldisgrace']"
720,597870,thank you american smallbusinesses for voting for trump,0,en,"['thank', 'american', 'smallbusinesses', 'voting', 'trump']"
721,382020,support law and order get donald trump and his mobster cronies out of the white house and put him in jail where they belong maga realdonaldtrump teamtrump potus donaldtrump donaldtrumpjr ivankatrump trump potus potustrump potus45 donaldjtrump,-1,en,"['support', 'law', 'order', 'get', 'donald', 'trump', 'mobster', 'cronies', 'white', 'house', 'put', 'jail', 'belong', 'maga', 'realdonaldtrump', 'teamtrump', 'potus', 'donaldtrump', 'donaldtrumpjr', 'ivankatrump', 'trump', 'potus', 'potustrump', 'potus45', 'donaldjtrump']"
722,478493,if had allowed ttip trump never would have been elected in 2016 will we learn and do the fta now with or will we waste another 4 years of opportunity in senseless antiamericanism,-1,en,"['allowed', 'ttip', 'trump', 'never', 'would', 'elected', '2016', 'learn', 'fta', 'waste', 'another', '4', 'years', 'opportunity', 'senseless', 'antiamericanism']"
723,166622,kristenwelker is the worst moderator she is letting donaldtrump run the show presidentialdebate2020 joebiden,-1,en,"['kristenwelker', 'worst', 'moderator', 'letting', 'donaldtrump', 'run', 'show', 'presidentialdebate2020', 'joebiden']"
