,Unnamed: 0,tweet,sentiment,lang,tweet_without_stopwords
1658,776423,aoc bidenharris2020 biden2020 harris pelosi realdonaldtrump democats coronavirus cnn hopefully biden will not lockdown again causing more collateral harm to people than lives saved also hopefully he will not destroy us energy in the process of moving to green,1,en,"['aoc', 'bidenharris2020', 'biden2020', 'harris', 'pelosi', 'realdonaldtrump', 'democats', 'coronavirus', 'cnn', 'hopefully', 'biden', 'lockdown', 'causing', 'collateral', 'harm', 'people', 'lives', 'saved', 'also', 'hopefully', 'destroy', 'us', 'energy', 'process', 'moving', 'green']"
1660,139541,joebiden gaslighted his own self on that one,1,en,"['joebiden', 'gaslighted', 'self', 'one']"
1661,758766,ton of washing in washington melaniatrump husband loser accent funny video america election trump biden,1,en,"['ton', 'washing', 'washington', 'melaniatrump', 'husband', 'loser', 'accent', 'funny', 'video', 'america', 'election', 'trump', 'biden']"
1663,131765,she won the debate moderator won the final debates2020 between trump amp biden hope of was taking notes the firmed amp focused reporter kept the rivals under control effectively lead the conversation amp put up zero malarkey,1,en,"['debate', 'moderator', 'final', 'debates2020', 'trump', 'amp', 'biden', 'hope', 'taking', 'notes', 'firmed', 'amp', 'focused', 'reporter', 'kept', 'rivals', 'control', 'effectively', 'lead', 'conversation', 'amp', 'put', 'zero', 'malarkey']"
1664,133668,how much longer till trump wins trump debates2020 debatetonight debate2020 debate debates trump2020landslidevictory biden,1,en,"['much', 'longer', 'till', 'trump', 'wins', 'trump', 'debates2020', 'debatetonight', 'debate2020', 'debate', 'debates', 'trump2020landslidevictory', 'biden']"
1666,361020,pray for joebiden uselection2020,0,en,"['pray', 'joebiden', 'uselection2020']"
1667,707550,so much emotional and political intelligence betterangels election2020 joebiden bidenharris2020,0,en,"['much', 'emotional', 'political', 'intelligence', 'betterangels', 'election2020', 'joebiden', 'bidenharris2020']"
1668,637472,crazy how many feelings the fuck your feelings crowd is having today biden trump tcot politics,-1,en,"['crazy', 'many', 'feelings', 'fuck', 'feelings', 'crowd', 'today', 'biden', 'trump', 'tcot', 'politics']"
1669,235805,who will win the election election2020 vote poll trump biden redwave2020 bluewave 4moreyears keepamericagreat,1,en,"['win', 'election', 'election2020', 'vote', 'poll', 'trump', 'biden', 'redwave2020', 'bluewave', '4moreyears', 'keepamericagreat']"
1670,324070,america electionday election2020 biden trump2020 trump2020landside pleaseamerican whitehouse 4moreyears,0,en,"['america', 'electionday', 'election2020', 'biden', 'trump2020', 'trump2020landside', 'pleaseamerican', 'whitehouse', '4moreyears']"
1671,405990,who is here routing for biden bidenharris2020 to win this is another struggle people the world needs to unite against racisttrump and by so get rid of the root,1,en,"['routing', 'biden', 'bidenharris2020', 'win', 'another', 'struggle', 'people', 'world', 'needs', 'unite', 'racisttrump', 'get', 'rid', 'root']"
1673,420926,an important reminder as we await the results elections2020 biden,1,en,"['important', 'reminder', 'await', 'results', 'elections2020', 'biden']"
1674,117364,he hasn t done a thing for anybody on healthcare biden nails it on trump socialized medicine trump got some to treat his covid19 debate debates2020 presidentialdebate2020,0,en,"['done', 'thing', 'anybody', 'healthcare', 'biden', 'nails', 'trump', 'socialized', 'medicine', 'trump', 'got', 'treat', 'covid19', 'debate', 'debates2020', 'presidentialdebate2020']"
1675,46370,full story behind hunter s laptop debunks latest russia conspiracy theory zero hedge joebiden,1,en,"['full', 'story', 'behind', 'hunter', 'laptop', 'debunks', 'latest', 'russia', 'conspiracy', 'theory', 'zero', 'hedge', 'joebiden']"
1676,164595,interesting change of opinion bernie2020 berniesanders joebiden bidenharris2020landslide socialsecurity,1,en,"['interesting', 'change', 'opinion', 'bernie2020', 'berniesanders', 'joebiden', 'bidenharris2020landslide', 'socialsecurity']"
1678,605848,congratulations joebiden i m from uk and i know u will look after america and your lovely people in it so happy and proud,1,en,"['congratulations', 'joebiden', 'uk', 'know', 'u', 'look', 'america', 'lovely', 'people', 'happy', 'proud']"
1680,72347,i like the new album stay broke and live not tryin being broke was never so catchy it sells well cause it s relatable to all the dirt poor people getting fucked by rich people 50cent hiphop memes music comedy politics election2020 donaldtrump joebiden,-1,en,"['like', 'new', 'album', 'stay', 'broke', 'live', 'tryin', 'broke', 'never', 'catchy', 'sells', 'well', 'cause', 'relatable', 'dirt', 'poor', 'people', 'getting', 'fucked', 'rich', 'people', '50cent', 'hiphop', 'memes', 'music', 'comedy', 'politics', 'election2020', 'donaldtrump', 'joebiden']"
1682,211837,this damning information biden in the take,0,en,"['damning', 'information', 'biden', 'take']"
1685,442236,joebiden i think i heard him say leave hunterbiden and jimbiden out of this,0,en,"['joebiden', 'think', 'heard', 'say', 'leave', 'hunterbiden', 'jimbiden']"
1688,632572,like wow what a year 2020 election2020 biden alg rie,1,en,"['like', 'wow', 'year', '2020', 'election2020', 'biden', 'alg', 'rie']"
1689,84067,we will all need a trump intervention after this all over more so 4 supporters then non biden 4 the win 4 all,1,en,"['need', 'trump', 'intervention', '4', 'supporters', 'non', 'biden', '4', 'win', '4']"
1690,148699,ccp paid hundreds million dollars for joebiden to control usa and the world in next 8 years thousands billion dollars will return to ccp not all chineses,0,en,"['ccp', 'paid', 'hundreds', 'million', 'dollars', 'joebiden', 'control', 'usa', 'world', 'next', '8', 'years', 'thousands', 'billion', 'dollars', 'return', 'ccp', 'chineses']"
1691,312942,byedon2020 biden bidenharris2020tosaveamerica,0,en,"['byedon2020', 'biden', 'bidenharris2020tosaveamerica']"
1693,470385,working class people hate biden he is the candidate of privileged liberals pretending to care for disadvantaged people,-1,en,"['working', 'class', 'people', 'hate', 'biden', 'candidate', 'privileged', 'liberals', 'pretending', 'care', 'disadvantaged', 'people']"
1694,14700,bovie hey everyone let the nbc top sponsors know you are boycotting them nbc caved into trump and will air his townhall around same time as biden has his tonight anything for ratings boycottnbc boycottcomcast boycotttrumptownhall bidentownhall bidenharrislandslide2020,1,en,"['bovie', 'hey', 'everyone', 'let', 'nbc', 'top', 'sponsors', 'know', 'boycotting', 'nbc', 'caved', 'trump', 'air', 'townhall', 'around', 'time', 'biden', 'tonight', 'anything', 'ratings', 'boycottnbc', 'boycottcomcast', 'boycotttrumptownhall', 'bidentownhall', 'bidenharrislandslide2020']"
1696,495647,remember us is not a beacon of democracy for biden win with 18th century slave owner constitution relic nationwide gerrymander millions of working class people disenfranchised amp 6 mil with criminal records an electoral college system farce amp a2 party hegemonic duopoly trump,0,en,"['remember', 'us', 'beacon', 'democracy', 'biden', 'win', '18th', 'century', 'slave', 'owner', 'constitution', 'relic', 'nationwide', 'gerrymander', 'millions', 'working', 'class', 'people', 'disenfranchised', 'amp', '6', 'mil', 'criminal', 'records', 'electoral', 'college', 'system', 'farce', 'amp', 'a2', 'party', 'hegemonic', 'duopoly', 'trump']"
1697,581815,joebiden 46thuspresident it s a good day,1,en,"['joebiden', '46thuspresident', 'good', 'day']"
1698,188099,at least joebiden is good at coining new words expodentially socialismsucks ichoosefreedom libertarianparty,1,en,"['least', 'joebiden', 'good', 'coining', 'new', 'words', 'expodentially', 'socialismsucks', 'ichoosefreedom', 'libertarianparty']"
1699,502034,in kosovo polls biden always lead with 90 up to 98 of poll votes against trump this because of biden special relation with kosovo if we would have a say on this biden would win in a unanimous manner uselectionresults uselection2020 bluewave2020,1,en,"['kosovo', 'polls', 'biden', 'always', 'lead', '90', '98', 'poll', 'votes', 'trump', 'biden', 'special', 'relation', 'kosovo', 'would', 'say', 'biden', 'would', 'win', 'unanimous', 'manner', 'uselectionresults', 'uselection2020', 'bluewave2020']"
1700,297365,shure biden will win,1,en,"['shure', 'biden', 'win']"
1701,183156,biden s diminishing cognitive abilities are being ignored by msm or is he faking it to get out of a future arrest and incarceration,-1,en,"['biden', 'diminishing', 'cognitive', 'abilities', 'ignored', 'msm', 'faking', 'get', 'future', 'arrest', 'incarceration']"
1703,462328,some of these 300 thousand sabotaged votes were georgia votes trump s lead in ga over biden is only 37 thousand votes mailballots are more often biden ballots amp georgia has only counted 98 of the vote some mailballots remaining and sabotaged ballots notwithstanding,1,en,"['300', 'thousand', 'sabotaged', 'votes', 'georgia', 'votes', 'trump', 'lead', 'ga', 'biden', '37', 'thousand', 'votes', 'mailballots', 'often', 'biden', 'ballots', 'amp', 'georgia', 'counted', '98', 'vote', 'mailballots', 'remaining', 'sabotaged', 'ballots', 'notwithstanding']"
1705,436549,the race to 270 still no winner in 2020 us election usaelections2020 uselection2020 jamaica donaldtrump joebiden,0,en,"['race', '270', 'still', 'winner', '2020', 'us', 'election', 'usaelections2020', 'uselection2020', 'jamaica', 'donaldtrump', 'joebiden']"
1708,121454,lol where the fuck is this guy getting all this money from biden,1,en,"['lol', 'fuck', 'guy', 'getting', 'money', 'biden']"
1709,164006,notice the difference between dumb trump and sleepy joe votetrumpout vote joebiden bidenharris2020 democrats votebidenharris2020 teamjoe dumptrump realdonaldtrump potus whitehouse senatebluewave gop dumptrump2020 d66,-1,en,"['notice', 'difference', 'dumb', 'trump', 'sleepy', 'joe', 'votetrumpout', 'vote', 'joebiden', 'bidenharris2020', 'democrats', 'votebidenharris2020', 'teamjoe', 'dumptrump', 'realdonaldtrump', 'potus', 'whitehouse', 'senatebluewave', 'gop', 'dumptrump2020', 'd66']"
1711,358269,live podcast make america hhrs on biden bighouse colts election flordia trump,1,en,"['live', 'podcast', 'make', 'america', 'hhrs', 'biden', 'bighouse', 'colts', 'election', 'flordia', 'trump']"
1713,711962,dancingjoe i congratulate you on this empathetic and hopeful speech for people around the world bighug biden joebiden kamalaharris2024 bidenharris2020 empathy wilmington fulda partnerstadt thesquad,0,en,"['dancingjoe', 'congratulate', 'empathetic', 'hopeful', 'speech', 'people', 'around', 'world', 'bighug', 'biden', 'joebiden', 'kamalaharris2024', 'bidenharris2020', 'empathy', 'wilmington', 'fulda', 'partnerstadt', 'thesquad']"
1714,59087,he went to who would listen blm icecube cnn trump biden,0,en,"['went', 'would', 'listen', 'blm', 'icecube', 'cnn', 'trump', 'biden']"
1715,172608,thanks for always honouring the truth and airing it unconditionally soon it will be the normal again jaketapper truthmatters joebiden,1,en,"['thanks', 'always', 'honouring', 'truth', 'airing', 'unconditionally', 'soon', 'normal', 'jaketapper', 'truthmatters', 'joebiden']"
1717,37674,no are stuck with biden because they also insisted we start voting a month out to make it easier for them,0,en,"['stuck', 'biden', 'also', 'insisted', 'start', 'voting', 'month', 'make', 'easier']"
1718,327547,make no mistake history will repeat itself as in 2016 america first sleepy joebiden did nothing to the previous administration,1,en,"['make', 'mistake', 'history', 'repeat', '2016', 'america', 'first', 'sleepy', 'joebiden', 'nothing', 'previous', 'administration']"
1719,619040,breakingnews hafizabadwelcomespmik joebiden uselectionresults2020 shame pdmexposed,0,en,"['breakingnews', 'hafizabadwelcomespmik', 'joebiden', 'uselectionresults2020', 'shame', 'pdmexposed']"
1722,738837,discover the role that s closing the distance between sales and marketing connect with us only at fiverr we can do daily managements and gain awareness to your business smm erinvier socialmedia seo biden lifetime onlinemarketing,0,en,"['discover', 'role', 'closing', 'distance', 'sales', 'marketing', 'connect', 'us', 'fiverr', 'daily', 'managements', 'gain', 'awareness', 'business', 'smm', 'erinvier', 'socialmedia', 'seo', 'biden', 'lifetime', 'onlinemarketing']"
1723,231726,supposedly 22 former officers above o6 claim slowjoe joebiden would be a better cnc 22 career bureaucrats use to telling what to do and having him kiss their asses none of whom respect the office of president as having seniority over them,1,en,"['supposedly', '22', 'former', 'officers', 'o6', 'claim', 'slowjoe', 'joebiden', 'would', 'better', 'cnc', '22', 'career', 'bureaucrats', 'use', 'telling', 'kiss', 'asses', 'none', 'respect', 'office', 'president', 'seniority']"
1725,457400,i really want biden to win i m tired of seeing the president in a baseball hat electionresults2020,1,en,"['really', 'want', 'biden', 'win', 'tired', 'seeing', 'president', 'baseball', 'hat', 'electionresults2020']"
1727,523501,electionresult2020 biden oh you voted for tr mp bye den,0,en,"['electionresult2020', 'biden', 'oh', 'voted', 'tr', 'mp', 'bye', 'den']"
1728,109301,on the face of it this interference intends to damage trump but a closer look it says iran likes biden so i would say it s a trump campaign offering right up his alley i would say they guy who doesn t shave much,1,en,"['face', 'interference', 'intends', 'damage', 'trump', 'closer', 'look', 'says', 'iran', 'likes', 'biden', 'would', 'say', 'trump', 'campaign', 'offering', 'right', 'alley', 'would', 'say', 'guy', 'shave', 'much']"
